"yr","mark","ringno","birdname","bredby","bredfor","bloodline","dob","codesex","codecolour","codeeye","codecage","racelast","RaceLastDte","BredLastDte","indracelast","indstock","indrace","indsoh","indref","indbpa","indbpb","indsp1","indsp2","indstatus","indbredforstock","status","notes","sireyr","siremark","sireringno","damyr","dammark","damringno","notespedg","codes","dob_li","AqDate","AqValue","AqStatus","DisDate","DisValue","dDOB","DisStatus","codebline","Rating","RatingPerf","RatingBloodLine","RatingCustom","RatingBreeder","indDNACert","indBredSnglPen","indPedgOnly","indBF","indBFCol","indTF","indThroat","indBredSglPen","indImport","Seq","Cat","LotNo","SeqRef","SeqSale"
2011,"APFA","9138","","P Turner Capricornia Stu","","","","H","BCWF","NA","NA","","","","False","True","False","False","False","False","False","False","False","False","True","","Beautiful compact & muscelled bird bred for stock from imported Kees Bosua champion bloodline by Capricornia Stud. Full Brother to 9138 sired MR H which won 8th position in the 2012 South African Million Dollar Pigeon Race.SOLD Warwick Auction 2019.",2009,"GB Z","59230",2009,"GB Z","59237","","",40695,"",0,"","",0,"1/06/2011","","BOS",,,,,,"False","False","False","U","U","U","U","U","",,,,,
2011,"APFA","9135","Miss Muscle","Phil Turner","","","","H","PC","NA","NA","","","","False","True","False","False","True","False","False","False","False","False","True","","TOP PRODUCER! Dam of 8th Qld10000 OLR. G/Dam 4th & 5th Qld10000 OLR Race 1. Dam of 956 3rd St George & 5th TDPF Breeders Plate 1156mpm for P Burton, 3rd club 10th Fed Eulo 670klms. Also Dam of 996 3rd club 23rd Fed Thargamindah 800klms for N Jeffries. Dam of 982 top breeder. Dam of 1766 4th Club, 6th Fed Nebine Creek Team Fed Race 505klms 1053mpm. 9135 is Daughter CHEROKEE son champion KANNIBAAL. Dam is ROBERTA JEAN inbred GOLDEN BOSUA x PANINI. 2016 G/Dam of BBC 15AUST244 gained 6th FED TDPF Bourke 645k 1489mpm & 17th Fed TDPF Wilcannia 933k 967mpm for P Burton.",2007,"NL","1828938",2009,"DV","67233275","","",40695,"",0,"","",0,"1/06/2011","","BOS",,,,,,"False","False","False","U","U","U","U","U","",,,,,
2011,"APFA","9157","Aces Girl","Phil Turner","","","","H","BB","NA","NA","","","","False","True","False","False","False","False","False","False","False","False","True","","Both Sire & Dam are full brother & sister to BLAU FERDY 1st Nat BLIOS 70,400b & grandchildren of NATIONAAL II champion racer & producer. Also contains blood of Reynaerts DE FIGO champion racer & prolific breeder of champions. This bird is very inbred and suitable for outcross. 9157 is 1/2 sister to 9109 the Sire of several winners for myself & others in 2013 including 1st FED Thargamindah 799klms (500miles) on day clocking at 6:06pm and 26 mins before next bird. Died 2016.",2008,"BELG","5168987",2008,"BELG","5116088","","",40695,"",0,"","",0,"1/06/2011","","DRV",,,,,,"False","False","False","U","U","U","U","U","",,,,,
2011,"APFA","9109","ACES LAD","Phil Turner","","","","C","BB","NA","NA","","","","False","True","False","True","True","False","False","False","False","False","True","","TOP PRODUCER Sired 1768 1st FED Thargamindah 798klms/500miles on day winning by 26mins, Sired 1st NRC Combine Quilpie 860 klms 2018, b+867 1st Club Westmar 233klm, +956 won 5th TDPF Breeders Plate & 3rd St George 330klms for PerryB, +982 29th BP & 1st Fed Eulo Team, +182 4th Fed Eulo 660klms, +955 2nd Club Moonie for Nev Jeffries. 9109s Sire is FULL Brother Blu Ferdy 1st Nat Blios 71,400birds a daughter NATIONAAL II top racer & breeder 1st Nat Limoges in 2004 13,502b etc. Sires 1/2 bro is NATIONAL HERO 11 x 1sts for Jos Thone. Sire has champion REYNEART DE FIGO blood, Sire 9109 is g/sire 4th & 5th in Race 1 Qld 10000",2008,"BELG","5168987",2010,"GB X","34348","","",40695,"",0,"","",0,"1/06/2011","","DRV",,,,,,"False","False","False","U","U","U","U","U","",,,,,
2010,"RIPA","431","Hercules","Phil Turner","","","","C","BC","NA","NA","","","","False","False","False","False","False","False","False","False","False","False","True","","Bred for stock from champion racers and producers i.e Sires side is all Kees Bosuas champion pairs PORKY & MISS MARBELLA and also champion KANNIBAAL & JOY. On the Dams side is the blood of bro EAGLE EYE (sold for 132,000 Euro), Blue Magic, the new Slimmen etc. Contains many National and Ace pigeons in parentage.",2009,"NL","3939643",2010,"BELG","9039141","","",40330,"",0,"","",0,"1/06/2010","","BLB",,,,,,"False","False","True","U","U","U","U","U","",,,,,
2011,"APFA","9119","","Phil Turner","","","","C","PBB","NA","NA","","","","False","True","False","False","False","False","False","False","False","False","True","","9119 is doubly bred to TOSCA & SCHUWE WITPEN. His sire is THUMPER a Grd Son of SCHUWE WITPEN 1st Prize Niergnies 3239b, 1st Peronne 729b & half Bro to BALLERINA 1st National 15,670b & Grd Son TOSCA a prolific producer of winners - TIMEOUT 1st National Ace Pigeon Holland 04 - Muggie 2nd Prize Le Man Grand Prix 99,104b & 2nd fastest 120,936b total. MOSQUITO 1st Prize 21,725b. His dam is CANDICE also a Grd Child of TOSCA & SCHUWE WITPEN.",2009,"GB Z","59229",2009,"GB Z","59231","","",40695,"",0,"","",0,"1/06/2011","","BOS",,,,,,"False","False","False","U","U","U","U","U","",,,,,
2011,"GB N","58711","ACE VENTURIS","Les Parkinson","","","","C","PDC","NA","NA","","","","False","True","False","False","False","False","False","False","False","False","True","","Direct import into Australia from highly successful Dr Vandersanden (BIFS) stock. Full of top National Winners & Ace birds incl. 1st Nat Narbonne 6000+ birds,1st Nat Limoges 13502 birds, 1st Nat Barcelona 13089 birds,4th International 26944 etc. 58711 is SIRE of ACE VALIANT arrived in first batch 3 birds to gain 3rd position Race 1 GC 50,000 one loft race winning me $810. 58711 is cousin to 58719 Sire IRISH SQUEAKY + 6th Fed Thargamindah P Burton, also Cousin to 9109 Sire of 867 1st Club Westmar, 1768 1st Fed Thargamindah by 26mins on day + many others in 1st Year in stock.",2005,"BELG","5059358",2004,"BELG","5231654","","",40695,"",0,"","",0,"1/06/2011","","DRV",,,,,,"False","False","False","U","U","U","U","U","",,,,,
2011,"GB N","58719","Ace Full Try","Les Parkinson","","","","C","PC","NA","NA","","","","False","True","False","True","False","False","False","False","False","False","True","","Direct import from Dr Vandersanden (BIFS). Full of ace Nat winners incl. NATII 1st Nat Limoges 13502 birds, Full Try 1st Ace Bird Distance, 6th International Barcelona, De St Vincent 1st Prov,2nd Nat St Vincent,Den. 58719 is SIRE of IRISH SQUEAKY Ace bird GC5000 in early leadup training, IRISH SQUEAKY 2nd cousin ACE VALIANT won 3rd position (=1st) Race 1 Gold Coast 50,000 winning $810. 58719 sire 963 8th St George, also 58719 sired 962 PB 6th Fed TDPF Thargamindah 800klms for Peter Burton.",2005,"BELG","5059057",2005,"BELG","5059125","","",40695,"",0,"","",0,"1/06/2011","","DRV",,,,,,"False","False","False","U","U","U","U","U","",,,,,
2011,"GB N","58767","Ace Renarta","Les Parkinson","","","","H","BC","NA","NA","","","","False","True","False","False","False","False","False","False","False","False","True","","Direct import from highly successful Dr Vandersanden (BIFS) stock. Full of top National winners & ace birds incl. RONALDO 1st Nat Brive 20000+ birds, DeNarbonne 1st Nat Narbonne 6000+ birds, CERAFIN 1st Nat Limoges 16495birds, WINSTON 1st National ACE Pigeon. 1st Dizy 1795b, 1st Trelou 1527b etc and is a son of De Kleine Blauwe 1st Ace Pigeon. 1st St Witz etc. SOLD Warwick Auction 2019.",2005,"BELG","5059368",2005,"BELG","5059307","","",40695,"",0,"","",0,"1/06/2011","","DRV",,,,,,"False","False","False","U","U","U","U","U","",,,,,
2011,"GB N","58730","ACE LADY","Les Parkinson","","","","H","BB","NA","NA","","","","False","True","False","False","False","False","False","False","False","False","True","","Direct import into Australia from highly successful Dr Vandersanden (BIFS) via VIP. Full of top National winners & ace birds incl. NATIONAAL II 1st Nat Limoges 13502 birds, THE CERAFIN 1st Nat Limoges 16945 birds, THE ASBI 1st ACE Prov, 5th Nat ACE Pigeon+. 58730 is DAM of ACE VALIANT arrived in first batch 3 birds to gain 3rd position Race 1 GC 50,000 One Loft Race winning $810, also IRISH SQUEAKY (Sires side). 58730 also DAM many CB for me including 1731 flying north this year.",2003,"BELG","5233719",2004,"BELG","5234577","","",40695,"",0,"","",0,"1/06/2011","","DRV",,,,,,"False","False","False","U","U","U","U","U","",,,,,
2011,"GB R","05624","PREMIER ACE","Premier Stud UK","","","","H","PBB","NA","NA","","","","False","True","False","False","True","False","False","False","False","False","True","","Direct Import, bred by Premier stud UK from ""PREMIERE OLYMPIADE Winner of 23 x 1st prizes including 5 x 1st Federation x OLYMPIC HOPE winner of 1st Olympic Pigeon Dortmund 2008. Dam of 8th Position Qld 10000 Emu Park (371 klms) race (22 secs behind winner). PREMIER ACE 05624 proven producer being Dam of BLUE ACE Winner of 3rd position Qld 10,000 One Loft Race in 2013 winning me $1000 (arrived in first batch 3 birds).",2008,"WHU","07935",2008,"NL","1782964","","",40695,"",0,"","",0,"1/06/2011","","PO",,,,,,"False","False","False","U","U","U","U","U","",,,,,
2011,"APFA","5915","SOLD TDPF","VIP Lofts","","","","C","PDC","NA","NA","","","","False","True","False","False","False","False","False","False","False","False","True","","SIRE Darkman G/Son of MATRAZZI 9th Nat St Vincent 6422 birds, 5th Nat St Vincent 2537 birds, G/son of 3 x 1st National winners & Sire of 6th position Final Million Dollar Pigeon Race. DAM is daughter Eijerkamp ASTRIX 3rd National Ace Long Dist 2004, 3rd National St Vincents. Purchased from VIP Stud. Have young racing this year.",2010,"AUST","6901",2009,"NL","1836218","","",40695,"",0,"","",0,"1/06/2011","","VWV",,,,,,"False","False","False","U","U","U","U","U","",,,,,
2011,"APFA","5921","Pheonix Girl","VIP Stud","","","","H","BC","NA","NA","","","","False","True","False","False","False","False","False","False","False","False","True","","Sire is PHOENIX LAD of Eijerkamp, NL which is a direct son of 1st National Ruffec 907km, 3980birds X daughter of 1st National Bergerac 33,500b. Dam is a Double g/daug of champion TIESTO the winner of 1st National Periqueux 8533 birds,1st Inter Periqueux 7436 birds, fastest 18355 birds, 28th Nat Ruffec 8849b. Also contains lines of MOOIE WITNESS daug 7th Nat Narbonne 2563b, 7th Nat Marseille 3679b etc. Purchased from VIP Stud. Have young racing this year.",2002,"GB X","69977",2010,"VHA","34677","","",40572,"",0,"","",0,"29/01/2011","","VDW",,,,,,"False","False","False","U","U","U","U","U","",,,,,
2013,"SAMDPR","181","Red Ruby","Kieran Malone","","","","U","PRC","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","Entered into SAMDPR 2014 in MALONE SYNDICATE (Spare)",2010,"GCPC","612",2011,"APFA","9135","","",41266,"",0,"","",0,"23/12/2012","","KM",,,,,,"False","False","False","U","U","U","U","U","",,,,,
2013,"SAMDPR","182","Eulo","Kieran Malone","","","","H","BB","NA","NA","","","","False","True","False","False","False","False","False","False","False","False","False","","Won 4th Fed Eulo 5/bd 679 klms (1061mpm) + flew hard Coopers Crossing 1000klms. Sister to 1768 1st Fed Thargamindah 798klms (498miles) 1171.79mpm clocking 6:06pm. Sister 1651 1st Combine NRC Quilpie 865k, Sister 867 1st TRP Westmar 211klms 1231mpm (623 birds) on 23/6/2013, fastest of convoy of 1842 birds 30 flyers. 1/2 Sister (same Sire) to 'Swanny' 92nd MDPR South Africa leadup training, 1/2 Sis (same Sire) 1st Fed Team race, 1/2 Sister (Same Sire) 5th Fed TDPF Breeders Plate. 1/2 Sis (Same Dam) 6th Fed Thargamindah for P Burton, 1/2 Sis (same Dam) 8th St George 333klms. 182 is DAM 1st Club 4th FED Brewarrina 5bd for D Bourke. Swap",2011,"APFA","9109",2011,"SA","12309","","",41275,"",0,"","",0,"1/01/2013","","RN2",,,,,,"False","False","False","U","U","U","U","U","",,,,,
2013,"SAMDPR","183","","Kieran Malone","","","","H","BB","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","",2012,"HIGHFIELDS","0902",2012,"HIGHFIELDS","0907","","",41268,"",0,"","",0,"25/12/2012","","KM",,,,,,"False","False","False","U","U","U","U","U","",,,,,
2013,"SAMDPR","184","","Kieran Malone","","","","C","BB","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","",2010,"GCPC","875",2006,"GCPC","006019","","",41276,"",0,"","",0,"2/01/2013","","KM",,,,,,"False","False","False","U","U","U","U","U","",,,,,
2013,"SAMDPR","185","","Kieran Malone","","","","U","BC","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","",2011,"GB N","58719",2011,"BELG","6158626","","",41276,"",0,"","",0,"2/01/2013","","KM",,,,,,"False","False","False","U","U","U","U","U","",,,,,
2013,"SAMDPR","186","MISSY","Kieran Malone","","","","H","DCWF","NA","NA","","","","False","True","False","False","False","False","False","False","False","False","False","","DAM is Imported Van Den Pasch x Reyneart hen lines champion LOWEIKE(similar breeding to sire of HALOVER 2014 MILLION DOLLAR PIGEON RACE Winner). Dam Aunt to WINNER 2008 Emerald Classic OLR winner by 26mins. Dams Sire FIGO LAS VEGAS son famous DE FIGO of Reynearts 15x1st incl. 1st NAT Bourges & bro to K Bosuas producer KLEINE FIGO. SIRE GB58719 imported G/Son of National II(claimed best producer in Europe) x Daug FULL TRY(ACE Very Long Dist) by 1st Prov St Vincents etc x Daugh Den Double National. 186Full bro IRISH SQUEAKY, 1/2 bro 1st Sec QPF Gladstone, 1/2 Bro sire 2nd FED QPF Jackson, 1/2 sis 20th Adelaide Pigeon Club Race 2 2018 ",2011,"GB N","58719",2011,"BELG","6158626","","",41276,"",0,"","",0,"2/01/2013","","KM",,,,,,"False","False","False","U","U","U","U","U","",,,,,
2013,"SAMDPR","187","","Kieran Malone","","","","H","BC","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","",2011,"LM","2551",2011,"GB N","58767","","",41277,"",0,"","",0,"3/01/2013","","KM",,,,,,"False","False","False","U","U","U","U","U","",,,,,
2013,"SAMDPR","188","","Kieran Malone","","","","U","BC","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","",2011,"LM","2551",2011,"GB N","58767","","",41277,"",0,"","",0,"3/01/2013","","KM",,,,,,"False","False","False","U","U","U","U","U","",,,,,
2013,"SAMDPR","189","PREMIER PIED","Kieran Malone","","","","H","PC","NA","NA","","","","False","True","False","False","False","False","False","False","False","False","False","","Produced 3310 winner of 1st Club 1st Sect 4th Fed St Lawrence 670klm 2015. Full sister to 3rd Place Qld 10000 One Loft Race which arrived as one of first three winning $1000. Sire is direct import SONOFCONAN Koopman blood down from Mr EXPENSIVE x MARIJKE. Dam is a daughter of direct imported hen from PREMIER OLYMPIAD winner of 23x1st incl. 5x1st Fed. 189 is well balanced top handling hen that was bred for Million Dollar Pigeon Race but decided to stock.",2010,"NL","1968031",2011,"GB R","05624","","",41277,"",0,"","",0,"3/01/2013","","KM",,,,,,"False","False","False","U","U","U","U","U","",,,,,
2013,"SAMDPR","190","OLYMPIC PEARL","Kieran Malone","","","","C","PC","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","Entered into SAMDPR 2014 in MALONE-BURTON Syndicate (PAID UP).",2010,"NL","1968031",2011,"GB R","05624","","",41277,"",0,"","",0,"3/01/2013","","KM",,,,,,"False","False","False","U","U","U","U","U","",,,,,
2013,"SAMDPR","191","","Kieran Malone","","","","H","BBWF","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","",2008,"DDRPA","3110",2005,"DDRPA","1191","","",41276,"",0,"","",0,"2/01/2013","","KM",,,,,,"False","False","False","U","U","U","U","U","",,,,,
2008,"DDRPA","3110","3x600miles","Brian Palmblad","","","","C","PBB","NA","NA","","","","False","False","False","False","False","False","False","False","False","False","True","","Bred and Raced by Brian Palmblad. Brian said this bird flew 3 times the 600 mile race. Bred from Doug Ince Steven pigeons from Laurie Trapp by Laurie Trapps Pied Combine line. Best of the long distance blood very much proven from Winton 1064 klms by Laurie Trapp.",,"","",,"","","","",39600,"",0,"","",0,"1/06/2008","","TRA",,,,,,"False","False","False","U","U","U","U","U","",,,,,
2013,"SAMDPR","192","LuvDove","Kieran Malone","","","","H","BB","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","",2011,"APFA","9146",2011,"APFA","9138","","",41283,"",0,"","",0,"9/01/2013","","BOS",,,,,,"False","False","False","U","U","U","U","U","",,,,,
2013,"SAMDPR","193","","Kieran Malone","","","","H","PC","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","",2011,"APFA","9146",2011,"APFA","9138","","",41283,"",0,"","",0,"9/01/2013","","BOS",,,,,,"False","False","False","U","U","U","U","U","",,,,,
2013,"SAMDPR","194","","Kieran Malone","","","","U","BBTE","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","Full Bro ACE VALIANT winner 3rd Prize Race 1 2013 GC50000 One Loft Race winning $810 (1 sec behind winner). Related 1st Thargamindah Fed 2013. Both Parents G/Child NATIONAAL II 1st Nat Limouges 13502b, super sire of champion racers, claimed best breeding cock in Europe. Sire blood incl. RED BARCELONA 1st Nat Barcelona 13089b 4th InterNat 26944b and DE NARBONNE 1st Nat Narbonne 6000+b. DAM down from the ASBI 1st Prov ACE bird, 5th Nat ACE bird Middle Distance by Daugh NAT II over daugh THE CERAFIN 1st Nat Limoges 16945b winner 8x1st. Full top perform Nat Winners & Ace Birds.",2011,"GB N","58711",2011,"GB N","58730","","",41283,"",0,"","",0,"9/01/2013","","DRV",,,,,,"False","False","False","U","U","U","U","U","",,,,,
